DATE,day,month,year,RAINs,PRCPs,TMAXs,TMINs,rain_s,PRCPj,SNOWj,SNWDj,TMAXj,TMINj,prec_j,PRCPs1,TMAXs1,TMINs1,rain_s1,PRCPj1,SNOWj1,SNWDj1,TMAXj1,TMINj1,prec_j1,PRCPs2,TMAXs2,TMINs2,rain_s2,PRCPj2,SNOWj2,SNWDj2,TMAXj2,TMINj2,prec_j2,PRCPs3,TMAXs3,TMINs3,RAINs3,rain_s3,PRCPj3,SNOWj3,SNWDj3,TMAXj3,TMINj3,prec_j3
5/6/1948,6,5,1948,TRUE,0.27,58,42,1,0,0,,58,35,0,0.56,55,45,1,0,0,,55,34,0,0,57,42,0,0,0,,52,31,0,0.59,53,42,1,2.03,0,,48,33,1,
5/7/1948,7,5,1948,FALSE,0,59,40,0,0,0,,57,38,0,0.27,58,42,1,0,0,,58,35,0,0.56,55,45,1,0,0,,55,34,0,0,57,42,0,0,0,,52,31,0,
5/8/1948,8,5,1948,TRUE,0.02,54,42,1,0,0,,55,32,0,0,59,40,0,0,0,,57,38,0,0.27,58,42,1,0,0,,58,35,0,0.56,55,45,1,0,0,,55,34,0,
5/9/1948,9,5,1948,FALSE,0,52,41,0,0,0,,60,33,0,0.02,54,42,1,0,0,,55,32,0,0,59,40,0,0,0,,57,38,0,0.27,58,42,1,0,0,,58,35,0,
5/10/1948,10,5,1948,TRUE,0.26,57,43,1,0,0,,57,37,0,0,52,41,0,0,0,,60,33,0,0.02,54,42,1,0,0,,55,32,0,0,59,40,0,0,0,,57,38,0,
5/11/1948,11,5,1948,FALSE,0,63,44,0,0,0,,55,39,0,0.26,57,43,1,0,0,,57,37,0,0,52,41,0,0,0,,60,33,0,0.02,54,42,1,0,0,,55,32,0,
5/12/1948,12,5,1948,TRUE,0.39,56,42,1,0,0,,62,35,0,0,63,44,0,0,0,,55,39,0,0.26,57,43,1,0,0,,57,37,0,0,52,41,0,0,0,,60,33,0,
5/13/1948,13,5,1948,TRUE,0.14,55,43,1,0,0,,69,40,0,0.39,56,42,1,0,0,,62,35,0,0,63,44,0,0,0,,55,39,0,0.26,57,43,1,0,0,,57,37,0,
5/14/1948,14,5,1948,TRUE,0.03,58,43,1,0,0,,61,40,0,0.14,55,43,1,0,0,,69,40,0,0.39,56,42,1,0,0,,62,35,0,0,63,44,0,0,0,,55,39,0,
5/15/1948,15,5,1948,FALSE,0,64,43,0,0,0,,58,40,0,0.03,58,43,1,0,0,,61,40,0,0.14,55,43,1,0,0,,69,40,0,0.39,56,42,1,0,0,,62,35,0,
5/16/1948,16,5,1948,TRUE,0.29,60,47,1,0.04,0,,60,39,1,0,64,43,0,0,0,,58,40,0,0.03,58,43,1,0,0,,61,40,0,0.14,55,43,1,0,0,,69,40,0,
5/17/1948,17,5,1948,FALSE,0,62,43,0,0.4,0,,55,35,1,0.29,60,47,1,0.04,0,,60,39,1,0,64,43,0,0,0,,58,40,0,0.03,58,43,1,0,0,,61,40,0,
5/18/1948,18,5,1948,TRUE,0.01,60,45,1,0.03,0,,54,41,1,0,62,43,0,0.4,0,,55,35,1,0.29,60,47,1,0.04,0,,60,39,1,0,64,43,0,0,0,,58,40,0,
5/19/1948,19,5,1948,TRUE,0.1,60,40,1,1.7,0,,55,35,1,0.01,60,45,1,0.03,0,,54,41,1,0,62,43,0,0.4,0,,55,35,1,0.29,60,47,1,0.04,0,,60,39,1,
5/20/1948,20,5,1948,FALSE,0,73,44,0,1.6,0,,52,39,1,0.1,60,40,1,1.7,0,,55,35,1,0.01,60,45,1,0.03,0,,54,41,1,0,62,43,0,0.4,0,,55,35,1,
5/21/1948,21,5,1948,FALSE,0,62,47,0,1.76,0,,50,39,1,0,73,44,0,1.6,0,,52,39,1,0.1,60,40,1,1.7,0,,55,35,1,0.01,60,45,1,0.03,0,,54,41,1,
5/22/1948,22,5,1948,FALSE,0,65,48,0,0.7,0,,50,41,1,0,62,47,0,1.76,0,,50,39,1,0,73,44,0,1.6,0,,52,39,1,0.1,60,40,1,1.7,0,,55,35,1,
5/23/1948,23,5,1948,FALSE,0,66,50,0,0,0,,58,36,0,0,65,48,0,0.7,0,,50,41,1,0,62,47,0,1.76,0,,50,39,1,0,73,44,0,1.6,0,,52,39,1,
5/24/1948,24,5,1948,FALSE,0,80,51,0,0,0,,63,40,0,0,66,50,0,0,0,,58,36,0,0,65,48,0,0.7,0,,50,41,1,0,62,47,0,1.76,0,,50,39,1,
5/25/1948,25,5,1948,FALSE,0,73,51,0,0.04,0,,60,44,1,0,80,51,0,0,0,,63,40,0,0,66,50,0,0,0,,58,36,0,0,65,48,0,0.7,0,,50,41,1,
5/26/1948,26,5,1948,FALSE,0,69,48,0,0,0,,62,41,0,0,73,51,0,0.04,0,,60,44,1,0,80,51,0,0,0,,63,40,0,0,66,50,0,0,0,,58,36,0,
5/27/1948,27,5,1948,TRUE,0.83,60,50,1,0,0,,66,41,0,0,69,48,0,0,0,,62,41,0,0,73,51,0,0.04,0,,60,44,1,0,80,51,0,0,0,,63,40,0,
5/28/1948,28,5,1948,TRUE,0.88,53,48,1,0,0,,65,41,0,0.83,60,50,1,0,0,,66,41,0,0,69,48,0,0,0,,62,41,0,0,73,51,0,0.04,0,,60,44,1,
5/29/1948,29,5,1948,TRUE,0.3,58,48,1,0,0,,64,46,0,0.88,53,48,1,0,0,,65,41,0,0.83,60,50,1,0,0,,66,41,0,0,69,48,0,0,0,,62,41,0,
5/30/1948,30,5,1948,FALSE,0,69,44,0,0,0,,57,46,0,0.3,58,48,1,0,0,,64,46,0,0.88,53,48,1,0,0,,65,41,0,0.83,60,50,1,0,0,,66,41,0,
5/31/1948,31,5,1948,FALSE,0,77,46,0,0.04,0,,58,44,1,0,69,44,0,0,0,,57,46,0,0.3,58,48,1,0,0,,64,46,0,0.88,53,48,1,0,0,,65,41,0,
6/1/1948,1,6,1948,FALSE,0,71,46,0,0.04,0,,55,43,1,0,77,46,0,0.04,0,,58,44,1,0,69,44,0,0,0,,57,46,0,0.3,58,48,1,0,0,,64,46,0,
6/2/1948,2,6,1948,FALSE,0,76,49,0,0.08,0,,62,44,1,0,71,46,0,0.04,0,,55,43,1,0,77,46,0,0.04,0,,58,44,1,0,69,44,0,0,0,,57,46,0,
6/3/1948,3,6,1948,TRUE,0.01,67,52,1,0.23,0,,60,40,1,0,76,49,0,0.08,0,,62,44,1,0,71,46,0,0.04,0,,55,43,1,0,77,46,0,0.04,0,,58,44,1,
6/4/1948,4,6,1948,FALSE,0,70,49,0,0,0,,56,44,0,0.01,67,52,1,0.23,0,,60,40,1,0,76,49,0,0.08,0,,62,44,1,0,71,46,0,0.04,0,,55,43,1,
6/5/1948,5,6,1948,FALSE,0,75,48,0,0,0,,58,44,0,0,70,49,0,0,0,,56,44,0,0.01,67,52,1,0.23,0,,60,40,1,0,76,49,0,0.08,0,,62,44,1,
6/6/1948,6,6,1948,FALSE,0,82,53,0,1.16,0,,62,45,1,0,75,48,0,0,0,,58,44,0,0,70,49,0,0,0,,56,44,0,0.01,67,52,1,0.23,0,,60,40,1,
6/7/1948,7,6,1948,FALSE,0,87,59,0,0.15,0,,60,47,1,0,82,53,0,1.16,0,,62,45,1,0,75,48,0,0,0,,58,44,0,0,70,49,0,0,0,,56,44,0,
6/8/1948,8,6,1948,FALSE,0,87,60,0,0,0,,62,42,0,0,87,59,0,0.15,0,,60,47,1,0,82,53,0,1.16,0,,62,45,1,0,75,48,0,0,0,,58,44,0,
6/9/1948,9,6,1948,FALSE,0,81,57,0,0,0,,69,40,0,0,87,60,0,0,0,,62,42,0,0,87,59,0,0.15,0,,60,47,1,0,82,53,0,1.16,0,,62,45,1,
6/10/1948,10,6,1948,FALSE,0,76,55,0,0,0,,75,42,0,0,81,57,0,0,0,,69,40,0,0,87,60,0,0,0,,62,42,0,0,87,59,0,0.15,0,,60,47,1,
6/11/1948,11,6,1948,TRUE,0.92,60,53,1,0,0,,73,42,0,0,76,55,0,0,0,,75,42,0,0,81,57,0,0,0,,69,40,0,0,87,60,0,0,0,,62,42,0,
6/12/1948,12,6,1948,TRUE,0.18,68,50,1,0,0,,70,40,0,0.92,60,53,1,0,0,,73,42,0,0,76,55,0,0,0,,75,42,0,0,81,57,0,0,0,,69,40,0,
6/13/1948,13,6,1948,TRUE,0.11,68,51,1,0,0,,72,43,0,0.18,68,50,1,0,0,,70,40,0,0.92,60,53,1,0,0,,73,42,0,0,76,55,0,0,0,,75,42,0,
6/14/1948,14,6,1948,FALSE,0,72,50,0,0,0,,74,45,0,0.11,68,51,1,0,0,,72,43,0,0.18,68,50,1,0,0,,70,40,0,0.92,60,53,1,0,0,,73,42,0,
6/15/1948,15,6,1948,FALSE,0,71,50,0,0,0,,75,48,0,0,72,50,0,0,0,,74,45,0,0.11,68,51,1,0,0,,72,43,0,0.18,68,50,1,0,0,,70,40,0,
6/16/1948,16,6,1948,TRUE,0.09,60,52,1,0,0,,76,46,0,0,71,50,0,0,0,,75,48,0,0,72,50,0,0,0,,74,45,0,0.11,68,51,1,0,0,,72,43,0,
6/17/1948,17,6,1948,TRUE,0.01,66,51,1,0,0,,75,47,0,0.09,60,52,1,0,0,,76,46,0,0,71,50,0,0,0,,75,48,0,0,72,50,0,0,0,,74,45,0,
6/18/1948,18,6,1948,FALSE,0,71,50,0,0,0,,73,52,0,0.01,66,51,1,0,0,,75,47,0,0.09,60,52,1,0,0,,76,46,0,0,71,50,0,0,0,,75,48,0,
6/19/1948,19,6,1948,FALSE,0,68,52,0,0.06,0,,68,50,1,0,71,50,0,0,0,,73,52,0,0.01,66,51,1,0,0,,75,47,0,0.09,60,52,1,0,0,,76,46,0,
6/20/1948,20,6,1948,TRUE,0.76,60,52,1,0.12,0,,60,52,1,0,68,52,0,0.06,0,,68,50,1,0,71,50,0,0,0,,73,52,0,0.01,66,51,1,0,0,,75,47,0,
6/21/1948,21,6,1948,TRUE,0.01,63,50,1,0.03,0,,57,47,1,0.76,60,52,1,0.12,0,,60,52,1,0,68,52,0,0.06,0,,68,50,1,0,71,50,0,0,0,,73,52,0,
6/22/1948,22,6,1948,FALSE,0,62,49,0,0,0,,58,47,0,0.01,63,50,1,0.03,0,,57,47,1,0.76,60,52,1,0.12,0,,60,52,1,0,68,52,0,0.06,0,,68,50,1,
6/23/1948,23,6,1948,FALSE,0,70,47,0,0,0,,67,41,0,0,62,49,0,0,0,,58,47,0,0.01,63,50,1,0.03,0,,57,47,1,0.76,60,52,1,0.12,0,,60,52,1,
6/24/1948,24,6,1948,FALSE,0,64,50,0,0,0,,67,47,0,0,70,47,0,0,0,,67,41,0,0,62,49,0,0,0,,58,47,0,0.01,63,50,1,0.03,0,,57,47,1,
6/25/1948,25,6,1948,FALSE,0,64,48,0,0,0,,65,45,0,0,64,50,0,0,0,,67,47,0,0,70,47,0,0,0,,67,41,0,0,62,49,0,0,0,,58,47,0,
6/26/1948,26,6,1948,FALSE,0,74,50,0,0.6,0,,65,48,1,0,64,48,0,0,0,,65,45,0,0,64,50,0,0,0,,67,47,0,0,70,47,0,0,0,,67,41,0,
6/27/1948,27,6,1948,FALSE,0,79,52,0,0.6,0,,60,50,1,0,74,50,0,0.6,0,,65,48,1,0,64,48,0,0,0,,65,45,0,0,64,50,0,0,0,,67,47,0,
6/28/1948,28,6,1948,FALSE,0,82,57,0,0,0,,55,46,0,0,79,52,0,0.6,0,,60,50,1,0,74,50,0,0.6,0,,65,48,1,0,64,48,0,0,0,,65,45,0,
6/29/1948,29,6,1948,FALSE,0,83,56,0,0,0,,62,44,0,0,82,57,0,0,0,,55,46,0,0,79,52,0,0.6,0,,60,50,1,0,74,50,0,0.6,0,,65,48,1,
6/30/1948,30,6,1948,FALSE,0,74,53,0,0.15,0,,67,47,1,0,83,56,0,0,0,,62,44,0,0,82,57,0,0,0,,55,46,0,0,79,52,0,0.6,0,,60,50,1,
7/1/1948,1,7,1948,FALSE,0,69,45,0,0,0,,65,45,0,0,74,53,0,0.15,0,,67,47,1,0,83,56,0,0,0,,62,44,0,0,82,57,0,0,0,,55,46,0,
7/2/1948,2,7,1948,FALSE,0,70,44,0,0.1,0,,67,51,1,0,69,45,0,0,0,,65,45,0,0,74,53,0,0.15,0,,67,47,1,0,83,56,0,0,0,,62,44,0,
7/3/1948,3,7,1948,FALSE,0,77,47,0,0.6,0,,55,50,1,0,70,44,0,0.1,0,,67,51,1,0,69,45,0,0,0,,65,45,0,0,74,53,0,0.15,0,,67,47,1,
7/4/1948,4,7,1948,TRUE,0.24,66,49,1,0,0,,66,45,0,0,77,47,0,0.6,0,,55,50,1,0,70,44,0,0.1,0,,67,51,1,0,69,45,0,0,0,,65,45,0,
7/5/1948,5,7,1948,TRUE,0.27,67,50,1,0,0,,73,45,0,0.24,66,49,1,0,0,,66,45,0,0,77,47,0,0.6,0,,55,50,1,0,70,44,0,0.1,0,,67,51,1,
7/6/1948,6,7,1948,TRUE,0.44,71,51,1,0,0,,72,47,0,0.27,67,50,1,0,0,,73,45,0,0.24,66,49,1,0,0,,66,45,0,0,77,47,0,0.6,0,,55,50,1,
7/7/1948,7,7,1948,TRUE,0.09,66,51,1,0,0,,70,52,0,0.44,71,51,1,0,0,,72,47,0,0.27,67,50,1,0,0,,73,45,0,0.24,66,49,1,0,0,,66,45,0,
7/8/1948,8,7,1948,FALSE,0,71,48,0,0,0,,68,50,0,0.09,66,51,1,0,0,,70,52,0,0.44,71,51,1,0,0,,72,47,0,0.27,67,50,1,0,0,,73,45,0,
7/9/1948,9,7,1948,FALSE,0,78,51,0,0,0,,61,53,0,0,71,48,0,0,0,,68,50,0,0.09,66,51,1,0,0,,70,52,0,0.44,71,51,1,0,0,,72,47,0,
7/10/1948,10,7,1948,FALSE,0,73,55,0,0,0,,65,48,0,0,78,51,0,0,0,,61,53,0,0,71,48,0,0,0,,68,50,0,0.09,66,51,1,0,0,,70,52,0,
7/11/1948,11,7,1948,FALSE,0,71,54,0,0,0,,70,44,0,0,73,55,0,0,0,,65,48,0,0,78,51,0,0,0,,61,53,0,0,71,48,0,0,0,,68,50,0,
7/12/1948,12,7,1948,FALSE,0,72,50,0,0,0,,75,48,0,0,71,54,0,0,0,,70,44,0,0,73,55,0,0,0,,65,48,0,0,78,51,0,0,0,,61,53,0,
7/13/1948,13,7,1948,FALSE,0,76,50,0,0,0,,72,50,0,0,72,50,0,0,0,,75,48,0,0,71,54,0,0,0,,70,44,0,0,73,55,0,0,0,,65,48,0,
7/14/1948,14,7,1948,FALSE,0,77,51,0,0,0,,69,48,0,0,76,50,0,0,0,,72,50,0,0,72,50,0,0,0,,75,48,0,0,71,54,0,0,0,,70,44,0,
7/15/1948,15,7,1948,FALSE,0,82,51,0,0,0,,69,50,0,0,77,51,0,0,0,,69,48,0,0,76,50,0,0,0,,72,50,0,0,72,50,0,0,0,,75,48,0,
7/16/1948,16,7,1948,FALSE,0,80,55,0,0,0,,71,47,0,0,82,51,0,0,0,,69,50,0,0,77,51,0,0,0,,69,48,0,0,76,50,0,0,0,,72,50,0,
7/17/1948,17,7,1948,FALSE,0,82,55,0,0,0,,74,48,0,0,80,55,0,0,0,,71,47,0,0,82,51,0,0,0,,69,50,0,0,77,51,0,0,0,,69,48,0,
7/18/1948,18,7,1948,TRUE,0.05,61,54,1,0,0,,72,55,0,0,82,55,0,0,0,,74,48,0,0,80,55,0,0,0,,71,47,0,0,82,51,0,0,0,,69,50,0,
7/19/1948,19,7,1948,TRUE,0.09,64,55,1,0.4,0,,70,54,1,0.05,61,54,1,0,0,,72,55,0,0,82,55,0,0,0,,74,48,0,0,80,55,0,0,0,,71,47,0,
7/20/1948,20,7,1948,FALSE,0,67,54,0,0.76,0,,58,48,1,0.09,64,55,1,0.4,0,,70,54,1,0.05,61,54,1,0,0,,72,55,0,0,82,55,0,0,0,,74,48,0,
7/21/1948,21,7,1948,FALSE,0,74,55,0,0.75,0,,55,46,1,0,67,54,0,0.76,0,,58,48,1,0.09,64,55,1,0.4,0,,70,54,1,0.05,61,54,1,0,0,,72,55,0,
7/22/1948,22,7,1948,FALSE,0,71,53,0,1.24,0,,55,50,1,0,74,55,0,0.75,0,,55,46,1,0,67,54,0,0.76,0,,58,48,1,0.09,64,55,1,0.4,0,,70,54,1,
7/23/1948,23,7,1948,TRUE,0.01,71,53,1,0.43,0,,55,49,1,0,71,53,0,1.24,0,,55,50,1,0,74,55,0,0.75,0,,55,46,1,0,67,54,0,0.76,0,,58,48,1,
7/24/1948,24,7,1948,FALSE,0,72,49,0,0.5,0,,55,50,1,0.01,71,53,1,0.43,0,,55,49,1,0,71,53,0,1.24,0,,55,50,1,0,74,55,0,0.75,0,,55,46,1,
7/25/1948,25,7,1948,FALSE,0,79,48,0,0.25,0,,56,44,1,0,72,49,0,0.5,0,,55,50,1,0.01,71,53,1,0.43,0,,55,49,1,0,71,53,0,1.24,0,,55,50,1,
7/26/1948,26,7,1948,TRUE,0.34,80,52,1,0,0,,67,43,0,0,79,48,0,0.25,0,,56,44,1,0,72,49,0,0.5,0,,55,50,1,0.01,71,53,1,0.43,0,,55,49,1,
7/27/1948,27,7,1948,FALSE,0,67,51,0,0.12,0,,67,50,1,0.34,80,52,1,0,0,,67,43,0,0,79,48,0,0.25,0,,56,44,1,0,72,49,0,0.5,0,,55,50,1,
7/28/1948,28,7,1948,FALSE,0,71,53,0,0.92,0,,58,52,1,0,67,51,0,0.12,0,,67,50,1,0.34,80,52,1,0,0,,67,43,0,0,79,48,0,0.25,0,,56,44,1,
7/29/1948,29,7,1948,FALSE,0,74,51,0,1,0,,58,50,1,0,71,53,0,0.92,0,,58,52,1,0,67,51,0,0.12,0,,67,50,1,0.34,80,52,1,0,0,,67,43,0,
7/30/1948,30,7,1948,FALSE,0,80,57,0,0.75,0,,57,52,1,0,74,51,0,1,0,,58,50,1,0,71,53,0,0.92,0,,58,52,1,0,67,51,0,0.12,0,,67,50,1,
7/31/1948,31,7,1948,FALSE,0,88,57,0,1.85,0,,57,54,1,0,80,57,0,0.75,0,,57,52,1,0,74,51,0,1,0,,58,50,1,0,71,53,0,0.92,0,,58,52,1,
8/1/1948,1,8,1948,FALSE,0,75,54,0,2.25,,,60,52,1,0,88,57,0,1.85,0,,57,54,1,0,80,57,0,0.75,0,,57,52,1,0,74,51,0,1,0,,58,50,1,
8/2/1948,2,8,1948,FALSE,0,68,55,0,0.2,,,58,49,1,0,75,54,0,2.25,,,60,52,1,0,88,57,0,1.85,0,,57,54,1,0,80,57,0,0.75,0,,57,52,1,
8/3/1948,3,8,1948,TRUE,0.01,68,55,1,0,,,61,41,0,0,68,55,0,0.2,,,58,49,1,0,75,54,0,2.25,,,60,52,1,0,88,57,0,1.85,0,,57,54,1,
8/4/1948,4,8,1948,FALSE,0,64,50,0,0,,,68,48,0,0.01,68,55,1,0,,,61,41,0,0,68,55,0,0.2,,,58,49,1,0,75,54,0,2.25,,,60,52,1,
8/5/1948,5,8,1948,TRUE,0.36,63,49,1,0,,,68,48,0,0,64,50,0,0,,,68,48,0,0.01,68,55,1,0,,,61,41,0,0,68,55,0,0.2,,,58,49,1,
8/6/1948,6,8,1948,FALSE,0,70,51,0,0,,,67,49,0,0.36,63,49,1,0,,,68,48,0,0,64,50,0,0,,,68,48,0,0.01,68,55,1,0,,,61,41,0,
8/7/1948,7,8,1948,FALSE,0,70,48,0,0,,,66,48,0,0,70,51,0,0,,,67,49,0,0.36,63,49,1,0,,,68,48,0,0,64,50,0,0,,,68,48,0,
8/8/1948,8,8,1948,FALSE,0,75,51,0,0,,,67,48,0,0,70,48,0,0,,,66,48,0,0,70,51,0,0,,,67,49,0,0.36,63,49,1,0,,,68,48,0,
8/9/1948,9,8,1948,FALSE,0,71,55,0,0,,,63,49,0,0,75,51,0,0,,,67,48,0,0,70,48,0,0,,,66,48,0,0,70,51,0,0,,,67,49,0,
8/10/1948,10,8,1948,FALSE,0,69,54,0,0.7,,,63,49,1,0,71,55,0,0,,,63,49,0,0,75,51,0,0,,,67,48,0,0,70,48,0,0,,,66,48,0,
8/11/1948,11,8,1948,FALSE,0,64,53,0,0.12,,,58,48,1,0,69,54,0,0.7,,,63,49,1,0,71,55,0,0,,,63,49,0,0,75,51,0,0,,,67,48,0,
8/12/1948,12,8,1948,FALSE,0,74,56,0,0.15,,,60,48,1,0,64,53,0,0.12,,,58,48,1,0,69,54,0,0.7,,,63,49,1,0,71,55,0,0,,,63,49,0,
8/13/1948,13,8,1948,TRUE,0.06,65,53,1,0,,,64,48,0,0,74,56,0,0.15,,,60,48,1,0,64,53,0,0.12,,,58,48,1,0,69,54,0,0.7,,,63,49,1,
8/14/1948,14,8,1948,FALSE,0,68,49,0,0,,,68,46,0,0.06,65,53,1,0,,,64,48,0,0,74,56,0,0.15,,,60,48,1,0,64,53,0,0.12,,,58,48,1,
8/15/1948,15,8,1948,TRUE,0.41,68,53,1,0,,,70,47,0,0,68,49,0,0,,,68,46,0,0.06,65,53,1,0,,,64,48,0,0,74,56,0,0.15,,,60,48,1,
8/16/1948,16,8,1948,TRUE,0.05,70,54,1,0,,,71,49,0,0.41,68,53,1,0,,,70,47,0,0,68,49,0,0,,,68,46,0,0.06,65,53,1,0,,,64,48,0,
8/17/1948,17,8,1948,TRUE,0.07,74,55,1,0.1,,,70,55,1,0.05,70,54,1,0,,,71,49,0,0.41,68,53,1,0,,,70,47,0,0,68,49,0,0,,,68,46,0,
8/18/1948,18,8,1948,FALSE,0,73,55,0,0,,,65,52,0,0.07,74,55,1,0.1,,,70,55,1,0.05,70,54,1,0,,,71,49,0,0.41,68,53,1,0,,,70,47,0,
8/19/1948,19,8,1948,FALSE,0,68,52,0,0.08,,,68,49,1,0,73,55,0,0,,,65,52,0,0.07,74,55,1,0.1,,,70,55,1,0.05,70,54,1,0,,,71,49,0,
8/20/1948,20,8,1948,TRUE,0.01,64,52,1,0,,,60,45,0,0,68,52,0,0.08,,,68,49,1,0,73,55,0,0,,,65,52,0,0.07,74,55,1,0.1,,,70,55,1,
8/21/1948,21,8,1948,TRUE,0.11,65,55,1,0,,,65,43,0,0.01,64,52,1,0,,,60,45,0,0,68,52,0,0.08,,,68,49,1,0,73,55,0,0,,,65,52,0,
8/22/1948,22,8,1948,TRUE,0.01,70,54,1,0.12,,,65,45,1,0.11,65,55,1,0,,,65,43,0,0.01,64,52,1,0,,,60,45,0,0,68,52,0,0.08,,,68,49,1,
8/23/1948,23,8,1948,TRUE,0.11,69,50,1,1.7,,,57,49,1,0.01,70,54,1,0.12,,,65,45,1,0.11,65,55,1,0,,,65,43,0,0.01,64,52,1,0,,,60,45,0,
8/24/1948,24,8,1948,TRUE,0.34,62,53,1,0,,,57,48,0,0.11,69,50,1,1.7,,,57,49,1,0.01,70,54,1,0.12,,,65,45,1,0.11,65,55,1,0,,,65,43,0,
8/25/1948,25,8,1948,FALSE,0,72,55,0,0,,,57,34,0,0.34,62,53,1,0,,,57,48,0,0.11,69,50,1,1.7,,,57,49,1,0.01,70,54,1,0.12,,,65,45,1,
8/26/1948,26,8,1948,TRUE,0.01,72,52,1,0,,,58,32,0,0,72,55,0,0,,,57,34,0,0.34,62,53,1,0,,,57,48,0,0.11,69,50,1,1.7,,,57,49,1,
8/27/1948,27,8,1948,TRUE,0.24,61,53,1,0,,,55,40,0,0.01,72,52,1,0,,,58,32,0,0,72,55,0,0,,,57,34,0,0.34,62,53,1,0,,,57,48,0,
8/28/1948,28,8,1948,FALSE,0,80,55,0,0,,,56,35,0,0.24,61,53,1,0,,,55,40,0,0.01,72,52,1,0,,,58,32,0,0,72,55,0,0,,,57,34,0,
8/29/1948,29,8,1948,TRUE,0.05,75,57,1,0,,,58,39,0,0,80,55,0,0,,,56,35,0,0.24,61,53,1,0,,,55,40,0,0.01,72,52,1,0,,,58,32,0,
8/30/1948,30,8,1948,TRUE,0.03,70,54,1,0.25,,,49,43,1,0.05,75,57,1,0,,,58,39,0,0,80,55,0,0,,,56,35,0,0.24,61,53,1,0,,,55,40,0,
8/31/1948,31,8,1948,FALSE,0,73,51,0,0.8,,,52,49,1,0.03,70,54,1,0.25,,,49,43,1,0.05,75,57,1,0,,,58,39,0,0,80,55,0,0,,,56,35,0,
9/1/1948,1,9,1948,FALSE,0,74,50,0,1.05,0,,52,46,1,0,73,51,0,0.8,,,52,49,1,0.03,70,54,1,0.25,,,49,43,1,0.05,75,57,1,0,,,58,39,0,
9/2/1948,2,9,1948,TRUE,0.08,69,52,1,0.6,0,,58,49,1,0,74,50,0,1.05,0,,52,46,1,0,73,51,0,0.8,,,52,49,1,0.03,70,54,1,0.25,,,49,43,1,
9/3/1948,3,9,1948,TRUE,0.05,70,51,1,0.22,0,,55,45,1,0.08,69,52,1,0.6,0,,58,49,1,0,74,50,0,1.05,0,,52,46,1,0,73,51,0,0.8,,,52,49,1,
9/4/1948,4,9,1948,FALSE,0,68,50,0,0.32,0,,54,48,1,0.05,70,51,1,0.22,0,,55,45,1,0.08,69,52,1,0.6,0,,58,49,1,0,74,50,0,1.05,0,,52,46,1,
9/5/1948,5,9,1948,FALSE,0,70,45,0,0.1,0,,53,43,1,0,68,50,0,0.32,0,,54,48,1,0.05,70,51,1,0.22,0,,55,45,1,0.08,69,52,1,0.6,0,,58,49,1,
9/6/1948,6,9,1948,FALSE,0,70,45,0,0.66,0,,50,44,1,0,70,45,0,0.1,0,,53,43,1,0,68,50,0,0.32,0,,54,48,1,0.05,70,51,1,0.22,0,,55,45,1,
9/7/1948,7,9,1948,FALSE,0,73,50,0,2.3,0,,58,46,1,0,70,45,0,0.66,0,,50,44,1,0,70,45,0,0.1,0,,53,43,1,0,68,50,0,0.32,0,,54,48,1,
9/8/1948,8,9,1948,FALSE,0,78,56,0,4.58,0,,58,50,1,0,73,50,0,2.3,0,,58,46,1,0,70,45,0,0.66,0,,50,44,1,0,70,45,0,0.1,0,,53,43,1,
9/9/1948,9,9,1948,FALSE,0,81,57,0,3.1,0,,57,52,1,0,78,56,0,4.58,0,,58,50,1,0,73,50,0,2.3,0,,58,46,1,0,70,45,0,0.66,0,,50,44,1,
9/10/1948,10,9,1948,FALSE,0,81,55,0,0.26,0,,55,48,1,0,81,57,0,3.1,0,,57,52,1,0,78,56,0,4.58,0,,58,50,1,0,73,50,0,2.3,0,,58,46,1,
9/11/1948,11,9,1948,FALSE,0,76,54,0,0.62,0,,54,44,1,0,81,55,0,0.26,0,,55,48,1,0,81,57,0,3.1,0,,57,52,1,0,78,56,0,4.58,0,,58,50,1,
9/12/1948,12,9,1948,FALSE,0,75,52,0,0,0,,60,40,0,0,76,54,0,0.62,0,,54,44,1,0,81,55,0,0.26,0,,55,48,1,0,81,57,0,3.1,0,,57,52,1,
9/13/1948,13,9,1948,FALSE,0,76,52,0,0,0,,65,58,0,0,75,52,0,0,0,,60,40,0,0,76,54,0,0.62,0,,54,44,1,0,81,55,0,0.26,0,,55,48,1,
9/14/1948,14,9,1948,TRUE,0.08,67,50,1,0,0,,64,42,0,0,76,52,0,0,0,,65,58,0,0,75,52,0,0,0,,60,40,0,0,76,54,0,0.62,0,,54,44,1,
9/15/1948,15,9,1948,TRUE,0.47,64,49,1,0,0,,62,39,0,0.08,67,50,1,0,0,,64,42,0,0,76,52,0,0,0,,65,58,0,0,75,52,0,0,0,,60,40,0,
9/16/1948,16,9,1948,FALSE,0,63,45,0,0,0,,55,40,0,0.47,64,49,1,0,0,,62,39,0,0.08,67,50,1,0,0,,64,42,0,0,76,52,0,0,0,,65,58,0,
9/17/1948,17,9,1948,FALSE,0,68,45,0,2.26,0,,54,50,1,0,63,45,0,0,0,,55,40,0,0.47,64,49,1,0,0,,62,39,0,0.08,67,50,1,0,0,,64,42,0,
